Product ID,Category ,Sub-Category
PROD096004,Furniture,Sofas
PROD096005,Fast Food,Sandwiches
PROD096006,Dairy Products,Butter
PROD096007,Electric Appliances,Refrigerators
PROD096008,Furniture,Sofas
PROD096009,Fast Food,Fries
PROD096010,Furniture,Chairs
PROD096011,Household Items,Buckets
PROD096012,Household Items,Mops
PROD096013,Household Items,Mops
PROD096014,Sessional Fruits & Vegetables,Carrots
PROD096015,Furniture,Beds
PROD096016,Electric Appliances,Fans
PROD096017,Fast Food,Burgers
PROD096018,Sessional Fruits & Vegetables,Apples
PROD096019,Furniture,Chairs
PROD096020,Dairy Products,Milk
PROD096021,Dairy Products,Yogurt
PROD096022,Dairy Products,Cheese
PROD096023,Fast Food,Pizzas
PROD096024,Household Items,Mops
PROD096025,Dairy Products,Milk
PROD096026,Fast Food,Sandwiches
PROD096027,Sessional Fruits & Vegetables,Carrots
PROD096028,Electric Appliances,Refrigerators
PROD096029,Fast Food,Sandwiches
PROD096030,Electric Appliances,Washing Machines
PROD096031,Fast Food,Sandwiches
PROD096032,Electric Appliances,Microwaves
PROD096033,Sessional Fruits & Vegetables,Carrots
PROD096034,Sessional Fruits & Vegetables,Apples
PROD096035,Furniture,Chairs
PROD096036,Furniture,Sofas
PROD096037,Electric Appliances,Refrigerators
PROD096038,Dairy Products,Yogurt
PROD096039,Sessional Fruits & Vegetables,Tomatoes
PROD096040,Household Items,Utensils
PROD096041,Furniture,Beds
PROD096042,Sessional Fruits & Vegetables,Apples
PROD096043,Electric Appliances,Washing Machines
PROD096044,Household Items,Mops
PROD096045,Sessional Fruits & Vegetables,Apples
PROD096046,Fast Food,Pizzas
PROD096047,Sessional Fruits & Vegetables,Apples
PROD096048,Fast Food,Burgers
PROD096049,Furniture,Beds
PROD096050,Dairy Products,Butter
PROD096051,Electric Appliances,Refrigerators
PROD096052,Dairy Products,Butter
PROD096053,Electric Appliances,Fans
PROD096054,Electric Appliances,Microwaves
PROD096055,Furniture,Sofas
PROD096056,Furniture,Chairs
PROD096057,Sessional Fruits & Vegetables,Apples
PROD096058,Electric Appliances,Refrigerators
PROD096059,Dairy Products,Cheese
PROD096060,Sessional Fruits & Vegetables,Apples
PROD096061,Dairy Products,Milk
PROD096062,Electric Appliances,Microwaves
PROD096063,Furniture,Sofas
PROD096064,Sessional Fruits & Vegetables,Apples
PROD096065,Electric Appliances,Refrigerators
PROD096066,Fast Food,Sandwiches
PROD096067,Furniture,Tables
PROD096068,Sessional Fruits & Vegetables,Mangoes
PROD096069,Furniture,Tables
PROD096070,Fast Food,Pizzas
PROD096071,Fast Food,Pizzas
PROD096072,Furniture,Beds
PROD096073,Electric Appliances,Microwaves
PROD096074,Dairy Products,Milk
PROD096075,Furniture,Sofas
PROD096076,Household Items,Buckets
PROD096077,Dairy Products,Milk
PROD096078,Sessional Fruits & Vegetables,Carrots
PROD096079,Electric Appliances,Washing Machines
PROD096080,Fast Food,Pizzas
PROD096081,Sessional Fruits & Vegetables,Carrots
PROD096082,Electric Appliances,Refrigerators
PROD096083,Furniture,Chairs
PROD096084,Electric Appliances,Fans
PROD096085,Sessional Fruits & Vegetables,Carrots
PROD096086,Fast Food,Fries
PROD096087,Fast Food,Pizzas
PROD096088,Dairy Products,Yogurt
PROD096089,Fast Food,Sandwiches
PROD096090,Household Items,Buckets
PROD096091,Furniture,Tables
PROD096092,Dairy Products,Milk
PROD096093,Fast Food,Fries
PROD096094,Household Items,Detergents
PROD096095,Sessional Fruits & Vegetables,Apples
PROD096096,Dairy Products,Milk
PROD096097,Sessional Fruits & Vegetables,Tomatoes
PROD096098,Electric Appliances,Washing Machines
PROD096099,Household Items,Mops
PROD096100,Dairy Products,Milk
PROD096101,Fast Food,Burgers
PROD096102,Dairy Products,Cheese
PROD096103,Furniture,Tables
PROD096104,Household Items,Mops
PROD096105,Dairy Products,Milk
PROD096106,Fast Food,Burgers
PROD096107,Electric Appliances,Washing Machines
PROD096108,Electric Appliances,Refrigerators
PROD096109,Fast Food,Sandwiches
PROD096110,Electric Appliances,Microwaves
PROD096111,Household Items,Mops
PROD096112,Electric Appliances,Washing Machines
PROD096113,Fast Food,Pizzas
PROD096114,Electric Appliances,Fans
PROD096115,Household Items,Utensils
PROD096116,Sessional Fruits & Vegetables,Mangoes
PROD096117,Household Items,Detergents
PROD096118,Electric Appliances,Refrigerators
PROD096119,Electric Appliances,Washing Machines
PROD096120,Furniture,Sofas
PROD096121,Fast Food,Pizzas
PROD096122,Dairy Products,Yogurt
PROD096123,Electric Appliances,Fans
PROD096124,Furniture,Sofas
PROD096125,Household Items,Mops
PROD096126,Dairy Products,Yogurt
PROD096127,Fast Food,Sandwiches
PROD096128,Furniture,Chairs
PROD096129,Fast Food,Pizzas
PROD096130,Electric Appliances,Fans
PROD096131,Household Items,Detergents
PROD096132,Dairy Products,Milk
PROD096133,Household Items,Utensils
PROD096134,Dairy Products,Cheese
PROD096135,Sessional Fruits & Vegetables,Tomatoes
PROD096136,Dairy Products,Butter
PROD096137,Fast Food,Sandwiches
PROD096138,Electric Appliances,Microwaves
PROD096139,Electric Appliances,Refrigerators
PROD096140,Electric Appliances,Microwaves
PROD096141,Sessional Fruits & Vegetables,Carrots
PROD096142,Fast Food,Fries
PROD096143,Sessional Fruits & Vegetables,Apples
PROD096144,Fast Food,Burgers
PROD096145,Furniture,Chairs
PROD096146,Electric Appliances,Washing Machines
PROD096147,Household Items,Detergents
PROD096148,Fast Food,Sandwiches
PROD096149,Dairy Products,Cheese
PROD096150,Furniture,Beds
PROD096151,Furniture,Chairs
PROD096152,Dairy Products,Yogurt
PROD096153,Sessional Fruits & Vegetables,Mangoes
PROD096154,Dairy Products,Yogurt
PROD096155,Furniture,Tables
PROD096156,Furniture,Sofas
PROD096157,Sessional Fruits & Vegetables,Carrots
PROD096158,Sessional Fruits & Vegetables,Carrots
PROD096159,Fast Food,Fries
PROD096160,Dairy Products,Yogurt
PROD096161,Dairy Products,Milk
PROD096162,Fast Food,Fries
PROD096163,Electric Appliances,Microwaves
PROD096164,Furniture,Sofas
PROD096165,Furniture,Tables
PROD096166,Household Items,Detergents
PROD096167,Dairy Products,Butter
PROD096168,Furniture,Sofas
PROD096169,Sessional Fruits & Vegetables,Mangoes
PROD096170,Dairy Products,Cheese
PROD096171,Dairy Products,Butter
PROD096172,Electric Appliances,Refrigerators
PROD096173,Furniture,Sofas
PROD096174,Dairy Products,Butter
PROD096175,Electric Appliances,Fans
PROD096176,Furniture,Sofas
PROD096177,Sessional Fruits & Vegetables,Tomatoes
PROD096178,Dairy Products,Butter
PROD096179,Furniture,Chairs
PROD096180,Fast Food,Burgers
PROD096181,Dairy Products,Cheese
PROD096182,Electric Appliances,Washing Machines
PROD096183,Furniture,Chairs
PROD096184,Fast Food,Pizzas
PROD096185,Dairy Products,Cheese
PROD096186,Sessional Fruits & Vegetables,Tomatoes
PROD096187,Electric Appliances,Refrigerators
PROD096188,Furniture,Tables
PROD096189,Sessional Fruits & Vegetables,Tomatoes
PROD096190,Household Items,Detergents
PROD096191,Sessional Fruits & Vegetables,Mangoes
PROD096192,Sessional Fruits & Vegetables,Mangoes
PROD096193,Furniture,Chairs
PROD096194,Sessional Fruits & Vegetables,Apples
PROD096195,Fast Food,Sandwiches
PROD096196,Furniture,Chairs
PROD096197,Electric Appliances,Fans
PROD096198,Electric Appliances,Washing Machines
PROD096199,Household Items,Detergents
PROD096200,Fast Food,Pizzas
PROD096201,Fast Food,Fries
PROD096202,Furniture,Beds
PROD096203,Dairy Products,Milk
PROD096204,Electric Appliances,Refrigerators
PROD096205,Household Items,Mops
PROD096206,Dairy Products,Milk
PROD096207,Sessional Fruits & Vegetables,Mangoes
PROD096208,Electric Appliances,Refrigerators
PROD096209,Electric Appliances,Microwaves
PROD096210,Household Items,Utensils
PROD096211,Dairy Products,Butter
PROD096212,Sessional Fruits & Vegetables,Carrots
PROD096213,Household Items,Buckets
PROD096214,Furniture,Beds
PROD096215,Household Items,Mops
PROD096216,Electric Appliances,Washing Machines
PROD096217,Furniture,Chairs
PROD096218,Dairy Products,Milk
PROD096219,Fast Food,Fries
PROD096220,Sessional Fruits & Vegetables,Tomatoes
PROD096221,Dairy Products,Cheese
PROD096222,Fast Food,Burgers
PROD096223,Sessional Fruits & Vegetables,Carrots
PROD096224,Sessional Fruits & Vegetables,Tomatoes
PROD096225,Sessional Fruits & Vegetables,Tomatoes
PROD096226,Sessional Fruits & Vegetables,Apples
PROD096227,Sessional Fruits & Vegetables,Tomatoes
PROD096228,Dairy Products,Yogurt
PROD096229,Furniture,Sofas
PROD096230,Furniture,Sofas
PROD096231,Sessional Fruits & Vegetables,Carrots
PROD096232,Electric Appliances,Washing Machines
PROD096233,Fast Food,Pizzas
PROD096234,Fast Food,Fries
PROD096235,Sessional Fruits & Vegetables,Apples
PROD096236,Household Items,Detergents
PROD096237,Fast Food,Pizzas
PROD096238,Dairy Products,Cheese
PROD096239,Household Items,Detergents
PROD096240,Household Items,Mops
PROD096241,Fast Food,Burgers
PROD096242,Electric Appliances,Microwaves
PROD096243,Electric Appliances,Washing Machines
PROD096244,Electric Appliances,Washing Machines
PROD096245,Furniture,Chairs
PROD096246,Furniture,Chairs
PROD096247,Electric Appliances,Refrigerators
PROD096248,Electric Appliances,Refrigerators
PROD096249,Household Items,Mops
PROD096250,Furniture,Sofas
PROD096251,Furniture,Sofas
PROD096252,Sessional Fruits & Vegetables,Carrots
PROD096253,Household Items,Buckets
PROD096254,Household Items,Utensils
PROD096255,Furniture,Sofas
PROD096256,Electric Appliances,Washing Machines
PROD096257,Fast Food,Pizzas
PROD096258,Furniture,Sofas
PROD096259,Household Items,Mops
PROD096260,Sessional Fruits & Vegetables,Apples
PROD096261,Household Items,Utensils
PROD096262,Fast Food,Sandwiches
PROD096263,Electric Appliances,Microwaves
PROD096264,Fast Food,Pizzas
PROD096265,Household Items,Detergents
PROD096266,Furniture,Beds
PROD096267,Fast Food,Sandwiches
PROD096268,Electric Appliances,Washing Machines
PROD096269,Household Items,Buckets
PROD096270,Dairy Products,Cheese
PROD096271,Household Items,Buckets
PROD096272,Dairy Products,Butter
PROD096273,Fast Food,Burgers
PROD096274,Furniture,Sofas
PROD096275,Sessional Fruits & Vegetables,Mangoes
PROD096276,Electric Appliances,Microwaves
PROD096277,Furniture,Sofas
PROD096278,Furniture,Chairs
PROD096279,Furniture,Beds
PROD096280,Fast Food,Sandwiches
PROD096281,Furniture,Tables
PROD096282,Electric Appliances,Fans
PROD096283,Dairy Products,Milk
PROD096284,Fast Food,Pizzas
PROD096285,Sessional Fruits & Vegetables,Tomatoes
PROD096286,Dairy Products,Cheese
PROD096287,Furniture,Beds
PROD096288,Sessional Fruits & Vegetables,Tomatoes
PROD096289,Furniture,Chairs
PROD096290,Electric Appliances,Fans
PROD096291,Electric Appliances,Washing Machines
PROD096292,Dairy Products,Yogurt
PROD096293,Fast Food,Pizzas
PROD096294,Household Items,Mops
PROD096295,Electric Appliances,Microwaves
PROD096296,Household Items,Buckets
PROD096297,Electric Appliances,Washing Machines
PROD096298,Dairy Products,Butter
PROD096299,Electric Appliances,Microwaves
PROD096300,Furniture,Tables
PROD096301,Fast Food,Burgers
PROD096302,Household Items,Detergents
PROD096303,Household Items,Mops
PROD096304,Household Items,Utensils
PROD096305,Fast Food,Fries
PROD096306,Sessional Fruits & Vegetables,Tomatoes
PROD096307,Dairy Products,Cheese
PROD096308,Sessional Fruits & Vegetables,Apples
PROD096309,Dairy Products,Cheese
PROD096310,Sessional Fruits & Vegetables,Carrots
PROD096311,Electric Appliances,Washing Machines
PROD096312,Electric Appliances,Refrigerators
PROD096313,Electric Appliances,Microwaves
PROD096314,Sessional Fruits & Vegetables,Tomatoes
PROD096315,Sessional Fruits & Vegetables,Carrots
PROD096316,Fast Food,Burgers
PROD096317,Dairy Products,Yogurt
PROD096318,Dairy Products,Cheese
PROD096319,Sessional Fruits & Vegetables,Mangoes
PROD096320,Electric Appliances,Refrigerators
PROD096321,Furniture,Sofas
PROD096322,Dairy Products,Milk
PROD096323,Electric Appliances,Microwaves
PROD096324,Sessional Fruits & Vegetables,Apples
PROD096325,Electric Appliances,Microwaves
PROD096326,Dairy Products,Milk
PROD096327,Electric Appliances,Refrigerators
PROD096328,Furniture,Tables
PROD096329,Furniture,Chairs
PROD096330,Fast Food,Pizzas
PROD096331,Sessional Fruits & Vegetables,Carrots
PROD096332,Sessional Fruits & Vegetables,Mangoes
PROD096333,Fast Food,Burgers
PROD096334,Household Items,Mops
PROD096335,Dairy Products,Yogurt
PROD096336,Sessional Fruits & Vegetables,Tomatoes
PROD096337,Sessional Fruits & Vegetables,Carrots
PROD096338,Dairy Products,Cheese
PROD096339,Sessional Fruits & Vegetables,Tomatoes
PROD096340,Electric Appliances,Refrigerators
PROD096341,Sessional Fruits & Vegetables,Tomatoes
PROD096342,Electric Appliances,Refrigerators
PROD096343,Dairy Products,Yogurt
PROD096344,Furniture,Beds
PROD096345,Furniture,Beds
PROD096346,Household Items,Buckets
PROD096347,Furniture,Beds
PROD096348,Household Items,Buckets
PROD096349,Furniture,Sofas
PROD096350,Dairy Products,Butter
PROD096351,Electric Appliances,Microwaves
PROD096352,Furniture,Sofas
PROD096353,Dairy Products,Cheese
PROD096354,Electric Appliances,Refrigerators
PROD096355,Furniture,Tables
PROD096356,Fast Food,Pizzas
PROD096357,Furniture,Tables
PROD096358,Dairy Products,Milk
PROD096359,Fast Food,Pizzas
PROD096360,Sessional Fruits & Vegetables,Tomatoes
PROD096361,Dairy Products,Yogurt
PROD096362,Electric Appliances,Fans
PROD096363,Fast Food,Fries
PROD096364,Dairy Products,Yogurt
PROD096365,Household Items,Mops
PROD096366,Sessional Fruits & Vegetables,Mangoes
PROD096367,Electric Appliances,Washing Machines
PROD096368,Furniture,Sofas
PROD096369,Furniture,Tables
PROD096370,Dairy Products,Milk
PROD096371,Household Items,Mops
PROD096372,Fast Food,Burgers
PROD096373,Electric Appliances,Fans
PROD096374,Sessional Fruits & Vegetables,Mangoes
PROD096375,Household Items,Utensils
PROD096376,Dairy Products,Milk
PROD096377,Dairy Products,Butter
PROD096378,Fast Food,Burgers
PROD096379,Dairy Products,Yogurt
PROD096380,Dairy Products,Cheese
PROD096381,Household Items,Detergents
PROD096382,Electric Appliances,Microwaves
PROD096383,Dairy Products,Butter
PROD096384,Fast Food,Fries
PROD096385,Fast Food,Fries
PROD096386,Fast Food,Burgers
PROD096387,Sessional Fruits & Vegetables,Mangoes
PROD096388,Household Items,Buckets
PROD096389,Dairy Products,Yogurt
PROD096390,Electric Appliances,Microwaves
PROD096391,Furniture,Sofas
PROD096392,Furniture,Beds
PROD096393,Furniture,Tables
PROD096394,Electric Appliances,Refrigerators
PROD096395,Household Items,Utensils
PROD096396,Dairy Products,Butter
PROD096397,Household Items,Mops
PROD096398,Dairy Products,Yogurt
PROD096399,Household Items,Mops
PROD096400,Electric Appliances,Refrigerators
PROD096401,Dairy Products,Butter
PROD096402,Furniture,Beds
PROD096403,Sessional Fruits & Vegetables,Carrots
PROD096404,Household Items,Detergents
PROD096405,Household Items,Mops
PROD096406,Fast Food,Pizzas
PROD096407,Sessional Fruits & Vegetables,Apples
PROD096408,Fast Food,Pizzas
PROD096409,Fast Food,Fries
PROD096410,Electric Appliances,Refrigerators
PROD096411,Fast Food,Fries
PROD096412,Sessional Fruits & Vegetables,Carrots
PROD096413,Sessional Fruits & Vegetables,Mangoes
PROD096414,Fast Food,Fries
PROD096415,Household Items,Mops
PROD096416,Dairy Products,Cheese
PROD096417,Dairy Products,Cheese
PROD096418,Household Items,Mops
PROD096419,Sessional Fruits & Vegetables,Carrots
PROD096420,Fast Food,Sandwiches
PROD096421,Fast Food,Fries
PROD096422,Fast Food,Burgers
PROD096423,Dairy Products,Yogurt
PROD096424,Furniture,Beds
PROD096425,Furniture,Sofas
PROD096426,Dairy Products,Butter
PROD096427,Dairy Products,Butter
PROD096428,Sessional Fruits & Vegetables,Carrots
PROD096429,Sessional Fruits & Vegetables,Apples
PROD096430,Electric Appliances,Refrigerators
PROD096431,Fast Food,Burgers
PROD096432,Furniture,Sofas
PROD096433,Electric Appliances,Fans
PROD096434,Household Items,Buckets
PROD096435,Furniture,Tables
PROD096436,Sessional Fruits & Vegetables,Mangoes
PROD096437,Household Items,Detergents
PROD096438,Electric Appliances,Fans
PROD096439,Electric Appliances,Refrigerators
PROD096440,Sessional Fruits & Vegetables,Tomatoes
PROD096441,Fast Food,Burgers
PROD096442,Dairy Products,Cheese
PROD096443,Dairy Products,Butter
PROD096444,Fast Food,Fries
PROD096445,Dairy Products,Butter
PROD096446,Household Items,Mops
PROD096447,Household Items,Mops
PROD096448,Electric Appliances,Washing Machines
PROD096449,Furniture,Chairs
PROD096450,Electric Appliances,Refrigerators
PROD096451,Household Items,Detergents
PROD096452,Fast Food,Sandwiches
PROD096453,Fast Food,Burgers
PROD096454,Furniture,Tables
PROD096455,Fast Food,Burgers
PROD096456,Dairy Products,Yogurt
PROD096457,Sessional Fruits & Vegetables,Apples
PROD096458,Fast Food,Fries
PROD096459,Electric Appliances,Washing Machines
PROD096460,Household Items,Buckets
PROD096461,Fast Food,Burgers
PROD096462,Electric Appliances,Fans
PROD096463,Furniture,Sofas
PROD096464,Furniture,Chairs
PROD096465,Electric Appliances,Washing Machines
PROD096466,Electric Appliances,Fans
PROD096467,Electric Appliances,Refrigerators
PROD096468,Fast Food,Pizzas
PROD096469,Dairy Products,Cheese
PROD096470,Sessional Fruits & Vegetables,Mangoes
PROD096471,Electric Appliances,Refrigerators
PROD096472,Electric Appliances,Microwaves
PROD096473,Furniture,Sofas
PROD096474,Household Items,Buckets
PROD096475,Fast Food,Fries
PROD096476,Dairy Products,Milk
PROD096477,Sessional Fruits & Vegetables,Mangoes
PROD096478,Furniture,Sofas
PROD096479,Dairy Products,Cheese
PROD096480,Furniture,Sofas
PROD096481,Dairy Products,Butter
PROD096482,Electric Appliances,Microwaves
PROD096483,Household Items,Detergents
PROD096484,Dairy Products,Yogurt
PROD096485,Household Items,Mops
PROD096486,Fast Food,Burgers
PROD096487,Sessional Fruits & Vegetables,Carrots
PROD096488,Furniture,Beds
PROD096489,Furniture,Sofas
PROD096490,Electric Appliances,Washing Machines
PROD096491,Fast Food,Pizzas
PROD096492,Electric Appliances,Refrigerators
PROD096493,Household Items,Detergents
PROD096494,Fast Food,Sandwiches
PROD096495,Electric Appliances,Washing Machines
PROD096496,Electric Appliances,Refrigerators
PROD096497,Electric Appliances,Fans
PROD096498,Dairy Products,Cheese
PROD096499,Furniture,Beds
PROD096500,Furniture,Chairs
PROD096501,Fast Food,Burgers
PROD096502,Sessional Fruits & Vegetables,Carrots
PROD096503,Household Items,Utensils
PROD096504,Fast Food,Sandwiches
PROD096505,Sessional Fruits & Vegetables,Carrots
PROD096506,Fast Food,Fries
PROD096507,Dairy Products,Cheese
PROD096508,Dairy Products,Cheese
PROD096509,Dairy Products,Milk
PROD096510,Electric Appliances,Washing Machines
PROD096511,Fast Food,Pizzas
PROD096512,Furniture,Sofas
PROD096513,Household Items,Mops
PROD096514,Sessional Fruits & Vegetables,Carrots
PROD096515,Dairy Products,Cheese
PROD096516,Dairy Products,Milk
